KODE_KANTOR,KANTOR_CABANG,KODE_KANWIL,KANWIL,KODE_PPK,NAMA_PPK,ALAMAT_PPK,KODE_POS_PPK,TELEPON_AREA_PPK,TELEPON_PPK,CONTACT_PERSON,TELEPON_PEMILIK,TELEPON_EXT_PEMILIK,NO_PPK,JENIS_FASKES,TGL_PPK,STATUS
D01,TANJUNG PINANG,D01,KANWIL SUMBARRIAU,8954,KLINIK ERNES PT. ALAM INDAH BINTAN,JL. LOT 1-2-3 LAGOI,1-DNH-3106,,,DR. ODRI ANGNES T (085265696020),,,1500000001281,KLINIK TC,09/Jun/2015 17:00:00,AKTIF
D01,TANJUNG PINANG,D01,KANWIL SUMBARRIAU,8953,KLINIK ERNES PT. BINTAN LAGOON RESORT,JL. INDERA SEGARA SITE A-12 LAGOI,1-DNH-3106,,,DR. ODRI ANGNES T (085265696020),08126102628,08126102628,1500000001280,KLINIK TC,09/Jun/2015 17:00:00,AKTIF
N06,BANYUWANGI,N06,KANWIL JATIM,9257,RSUD ASEMBAGUS SITUBONDO,JL RAYA ASEMBAGUS KECAMATAN ASEMBAGUS,,0338,452193,DR. SINDIANA,,,1500000001552,RUMAH SAKIT TC,27/Apr/2015 17:00:00,AKTIF
K10,KARAWANG,K10,KANWIL JAWA BARAT,9179,KLINIK GRAHA MEDIS KOPEL,JL RAYA KLARI DS KLAPANUNGGAL RT 26/07 GINTUNG KERTA KLARI,1-DNH-7799,,,081290050753,,,1500000001516,KLINIK TC,31/Mar/2015 17:00:00,AKTIF
E01,MUARO BUNGO ,E01,KANWIL SUMBAGSEL,8755,PUSKESMAS MUARA BUNGO II,JL DURIAN DS SUNGAI ARANG KEC BUNGO DANI,,,,"RIDWAN, AMK (KA PUSKESMAS)",,,1500000001137,RS. TRAUMA CENTRE,24/May/2015 17:00:00,AKTIF
K15,BANDUNG LODAYA,K15,KANWIL JAWA BARAT,9226,RUMAH SAKIT UMUM DAERAH SOREANG,JL ALUN ALUN UTARA NO 1 SOREANG,,022,5891355,DR DENI JAENI,5897521,5897521,1500000001540,RS. TRAUMA CENTRE,28/Apr/2015 17:00:00,AKTIF
N05,MOJOKERTO,N05,KANWIL JATIM,9071,RS PELENGKAP MEDICAL CENTER,JL IR JUANDA NO 03,,0321,877945,085645999001,877945,877945,1500000001522,RUMAH SAKIT TC,16/Jun/2015 17:00:00,AKTIF
N07,MADIUN,N07,KANWIL JATIM,PPK-351888,PUSKESMAS SUKOREJO,SUKOREJO,,,,081331800118,,,7-9320708953,KLINIK TC,,AKTIF
N12,GRESIK,N12,KANWIL JATIM,9166,PUSKESMAS BUNGAH GRESIK,JL RAYA BUNGAH 15 GRESIK,,031,3949600,DR. PUSPITASARI WARDANI,,,1500000001492,KLINIK TC,17/Jun/2015 17:00:00,AKTIF
S00,BALIKPAPAN,S00,KANWIL KALIMANTAN,9091,PUSKESMAS TELAGA SARI,"JL. PRAPATAN DALAM NO.1, KEC. BALIKPAPAN SELATAN",,,,,,,1500000001449,RS. TRAUMA CENTRE,23/Apr/2015 17:00:00,AKTIF
N07,MADIUN,N07,KANWIL JATIM,PPK-342512,PUSKESMAS SUKOREJO,DASUN BANGUNREJO,,,,082233228884,"0352481438,","0352481438,",7-8765110466,KLINIK TC,,AKTIF
S00,BALIKPAPAN,S00,KANWIL KALIMANTAN,9097,PUSKESMAS KARANG JOANG,"JL. SOEKARNO HATTA RT.21 KM.12,5, KEC. BALIKPAPAN UTARA",,,,,,,1500000001436,RS. TRAUMA CENTRE,23/Apr/2015 17:00:00,AKTIF
S00,BALIKPAPAN,S00,KANWIL KALIMANTAN,9088,PUSKESMAS GUNUNG BAHAGIA,"JL. RUHUI RAHAYU RT.15 NO.47, KEC. BALIKPAPAN SELATAN",,,,,,,1500000001450,RS. TRAUMA CENTRE,23/Apr/2015 17:00:00,AKTIF
H01,LAMPUNG TENGAH,H01,KANWIL SUMBAGSEL,8812,PUSKESMAS KARANG ANYAR,"DS. KARANG ANYAR, KEC. SELAGAI LINGGA",,,,,529838,529838,1500000001156,KLINIK TC,04/Jan/2015 17:00:00,AKTIF
K13,TANGERANG CIKUPA ,K13,KANWIL BANTEN,9145,KLINIK PRIMA SENTUL,JL. RAYA SERANG KM.24 A/11 SENTUL BALARAJA,,,,,,,1500000001510,KLINIK TC,17/Jun/2015 17:00:00,AKTIF
K01,BEKASI KOTA,K01,KANWIL JAWA BARAT,8936,RS MULTAZAM MEDIKA,JALAN RAYA PERUMAHAN JATIMULYA NO. 1 TAMBUN SELATAN BEKASI TIMUR,,021,0218215102,085213697245,,,1500000001251,RUMAH SAKIT TC,09/Jun/2015 17:00:00,AKTIF
N00,SURABAYA KARIMUNJAWA,N00,KANWIL JATIM,9079,RS UNIVERSITAS AIRLANGGA,KAMPUS C MULYOREJO UNIVERSITAS AIRLANGGA SBY,,031,8439473,PAK BASUNI,8439473,8439473,1500000001384,RS. TRAUMA CENTRE,04/May/2015 17:00:00,AKTIF
N04,PASURUAN,N04,KANWIL JATIM,8972,KLINIK JAMSOSTEK CITRA 1,"JL. RAYA NGOPAK NO. 8, REJOSO",1-DNH-2645,0343,482366,,747731,747731,1500000001337,KLINIK TC,24/May/2015 17:00:00,AKTIF
K03,CIREBON,K03,KANWIL JAWA BARAT,8718,PKM WARUROYOM,JL. WARUKAWUNG KEC. DEPOK,,,,,,,1500000001125,RS. TRAUMA CENTRE,30/Apr/2015 17:00:00,AKTIF
K03,CIREBON,K03,KANWIL JAWA BARAT,8734,PKM SURANENGGALA,JL. SUNAN GUNUNGJATI DESA SURANENGGALA KEC. SURANENGGALA,,,,,,,1500000001134,RS. TRAUMA CENTRE,30/Apr/2015 17:00:00,AKTIF
K03,CIREBON,K03,KANWIL JAWA BARAT,8728,PKM TALUN,JL. P. CAKRABUANA DESA KECOMBERANAN,,,,,,,1500000001130,RS. TRAUMA CENTRE,30/Apr/2015 17:00:00,AKTIF
N04,PASURUAN,N04,KANWIL JATIM,PPK-332824,PUSKESMAS SUKOREJO,JL. RAYA GLAGAHSARI  03 SUKOREJO KAB. PASURUAN,,,,08121722925,,,7-8339129688,KLINIK TC,,AKTIF
K03,CIREBON,K03,KANWIL JAWA BARAT,8723,PKM PLERED,"JL. OTTO ISKANDARDINATA NO, 40 DESA TEGALSARI",,,,,,,1500000001115,RS. TRAUMA CENTRE,30/Apr/2015 17:00:00,AKTIF
J15,JAKARTA MANGGA DUA,J15,KANWIL DKI JAKARTA,9038,PUSKESMAS KELURAHAN KEAGUNGAN,JL KEBON SAYUR I NO.6,,021,6281130,,6281130,6281130,1500000001350,RS. TRAUMA CENTRE,28/May/2015 17:00:00,AKTIF
J05,JAKARTA MENARA JAMSOSTEK,J05,KANWIL DKI JAKARTA,8889,RS AGUNG,JL. SULTAN AGUNG NO.67,,021,8294955,081222643101,8294955,8294955,1500000001177,RUMAH SAKIT TC,31/May/2015 17:00:00,AKTIF
L03,YOGYAKARTA,L03,KANWIL JATENG DAN DIY,8741,PUSKESMAS PLERET,"WONOKROMO, PLERET, BANTUL",,0274,02747466863,02747848074,0274367531,0274367531,1500000001047,KLINIK TC,30/Apr/2015 17:00:00,AKTIF
L03,YOGYAKARTA,L03,KANWIL JATENG DAN DIY,8961,RSKIA PKU MUHAMMADIYAH KOTAGEDE,"JLN KEMASAN NO.43, PURBAYAN, KOTAGEDE",,0274,0274371201,081904195399,0274371201,0274371201,1500000001287,RUMAH SAKIT TC,23/May/2015 17:00:00,AKTIF
L03,YOGYAKARTA,L03,KANWIL JATENG DAN DIY,8959,KLINIK LARAS HATI,"PRANCAK, GLONDONG, PANGGUNGHARJO, SEWON, BANTUL",1-DNH-1977,0274,02748359333,082151934857,02748359333,02748359333,1500000001284,KLINIK TC,29/May/2015 17:00:00,AKTIF
H01,LAMPUNG TENGAH,H01,KANWIL SUMBAGSEL,8882,PUSKESMAS RUMBIA,"RESTU BARU, KEC. RUMBIA",,,,,529838,529838,1500000001183,KLINIK TC,04/Jan/2015 17:00:00,AKTIF
H01,LAMPUNG TENGAH,H01,KANWIL SUMBAGSEL,8879,PUSKESMAS JATI DATAR,"JATI DATAR, KEC. BANDAR MATARAM",,,,,529838,529838,1500000001186,KLINIK TC,04/Jan/2015 17:00:00,AKTIF
K04,TANGERANG CIKOKOL ,K04,KANWIL BANTEN,8899,KLINIK SABI MEDISTRA,JL DANAU SENTANI NO 1 PERUMNAS TANGERANG,,021,5911830,BPK BUALA 081280607125,5911830,5911830,1500000001204,KLINIK TC,03/May/2015 17:00:00,AKTIF
N07,MADIUN,N07,KANWIL JATIM,PPK-342509,PUSKESMAS SUKOSARI,JL GUNUNG WILIS NO.30 SUKOSARI,,0352,0352484677,081335087637,0352481438,0352481438,7-8765146328,KLINIK TC,,AKTIF
H01,LAMPUNG TENGAH,H01,KANWIL SUMBAGSEL,8870,PUSKESMAS SRI TEJO KENCONO,"SRITEJO KENCONO, KEC. KOTA GAJAH",,,,,529838,529838,1500000001195,KLINIK TC,04/Jan/2015 17:00:00,AKTIF
N07,MADIUN,N07,KANWIL JATIM,8382,PUSKESMAS SAWAHAN,JL RAYA KAJANG DS KAJANG KEC SAWAHAN,,0351,468434,DR AGNES ANI TRIANA (081384435339),,,1500000000785,KLINIK TC,30/Apr/2015 17:00:00,AKTIF
N07,MADIUN,N07,KANWIL JATIM,8374,PUSKESMAS GEGER,JL RAYA PONOROGO NO 48 DS PURWOREJO KEC GEGER,,0351,367158,DRG SUNU SETYOWATI (082141858558),,,1500000000778,KLINIK TC,30/Apr/2015 17:00:00,AKTIF
N07,MADIUN,N07,KANWIL JATIM,8381,PUSKESMAS DIMONG,JL RAYA DIMONG DS DIMONG KEC MADIUN,,0351,458123,DR CHURIJATI FAUZIJAH (08123412104),,,1500000000784,KLINIK TC,30/Apr/2015 17:00:00,AKTIF
B00,MEDAN KOTA ,B00,KANWIL SUMBAGUT,8212,RSU MATERNA,JL TEUKU UMAR NO 11 MEDAN,,061,4514222,081362106340,,,1500000000624,RUMAH SAKIT TC,16/Dec/2014 17:00:00,AKTIF
X00,BALI DENPASAR,X00,KANWIL BANUSPA,8074,BLK PROPINSI BALI,JL IMAM BONJOL 603 DENPASAR,1-DNH-3473,,,,,,1500000000504,BLK / TRAINING CENTRE,31/Mar/2015 17:00:00,AKTIF
X01,NUSA TENGGARA TIMUR,X01,KANWIL BANUSPA,7356,RSUD MGR GABRIEL MANEK ATAMBUA,JALAN DR SOETOMO NO 02 ATAMBUA,,0389,(0389) 21016,085238980465,(0389) 21524,(0389) 21524,1400000000565,RUMAH SAKIT TC,02/Dec/2014 17:00:00,AKTIF
K03,CIREBON,K03,KANWIL JAWA BARAT,8678,PKM BEBER,JL. P.SUDIRMAN NO.33 DESA BEBER,,0231,616028,,,,1500000001079,RS. TRAUMA CENTRE,30/Apr/2015 17:00:00,AKTIF
K03,CIREBON,K03,KANWIL JAWA BARAT,8676,PKM ASTAPADA,JL. KIYAI AGENG TAPA DESA ASTAPADA,,,,,,,1500000001077,RS. TRAUMA CENTRE,30/Apr/2015 17:00:00,AKTIF
L02,CILACAP,L02,KANWIL JATENG DAN DIY,8672,KLINIK PKU MUHAMMADIYAH CILACAP,JL. KUTILANG TIMUR NO. 174 RT 01 RW 05 DESA TEGALREJA KEC. CILACAP SELATAN,,0282,521208,DR BEKTI (081229536156),536245,536245,1500000001057,KLINIK TC,30/Apr/2015 17:00:00,AKTIF
X03,NUSA TENGGARA BARAT,X03,KANWIL BANUSPA,7135,RS BHAYANGKARA MATARAM,JL. LANGKO NO 64 MATARAM,,0370,629149,I WAYAN REDANA,629149,629149,1400000000390,RUMAH SAKIT TC,08/Oct/2014 17:00:00,AKTIF
N04,PASURUAN,N04,KANWIL JATIM,8660,KLINIK MITRA 82,"RUKO PERUM ISTANA BESTARI, JL. DR. WAHIDIN SUDIROHUSODO KEL. TAMANAN, KEC. BUGUL KIDUL,",1-DNH-3784,0343,6640508,MBA IFA,,,1500000001040,KLINIK TC,24/May/2015 17:00:00,AKTIF
G00,PALEMBANG,G00,KANWIL SUMBAGSEL,8626,PUSKESMAS SEI SELINCAH,"JL. MAYOR ZEN SEI SELINCAH, KEC. KALIDONI",,,,,,,1500000000997,KLINIK TC,04/May/2015 17:00:00,AKTIF
N05,MOJOKERTO,N05,KANWIL JATIM,7245,RUMAH SAKIT KRISTEN MOJOWARNO,JL MERDEKA NO 59 MOJOWARNO,,0321,495093,085856164903,,,1500000000347,RUMAH SAKIT TC,26/Nov/2014 17:00:00,AKTIF
G01,BENGKULU,G01,KANWIL SUMBAGSEL,8605,RS TK IV 02.07.01 ZAINUL ARIFIN,JL. ZAINAL ARIFIN GADING CEMPAKA,,0736,21048,081271287382 (KASYATIN),,,1500000000982,RUMAH SAKIT TC,17/May/2015 17:00:00,AKTIF
N03,JEMBER,N03,KANWIL JATIM,PPK-332843,PUSKESMAS SUKOSARI,"JL. SUMBER WRINGIN, SUKOSARI LOR, SUKOSARI, KABUPATEN BONDOWOSO, JAWA TIMUR",,0332,(0332) 321054,081336353546¿,,,7-8343156753,KLINIK TC,,AKTIF
L10,UNGARAN,L10,KANWIL JATENG DAN DIY,7872,PUSKESMAS TENGARAN,JL RAYA SALATIGA SOLO KM 9 KEC. TENGARAN,,,,DR HENDRAS,6921238,6921238,1500000000344,KLINIK TC,31/Oct/2014 17:00:00,AKTIF
L00,SEMARANG PEMUDA,L00,KANWIL JATENG DAN DIY,8281,RS ST ELISABETH SEMARANG,JL KAWI NO 1 SEMARANG,,024,8310035,DR MAYANG SETYANINGSIH/DR AMIR SAPUTRA,8310035,8310035,1500000000693,RUMAH SAKIT TC,16/Mar/2015 17:00:00,AKTIF
P00,PONTIANAK,P00,KANWIL KALIMANTAN,7129,RSUD M.TH DJAMAN SANGGAU,JL JENDRAL SUDIRMAN,,0564,21070,085292593233,21070,21070,1400000000383,RUMAH SAKIT TC,14/Sep/2014 17:00:00,AKTIF
K09,PURWAKARTA,K09,KANWIL JAWA BARAT,7078,PUSKESMAS CIPEUNDEUY SUBANG,JL.RAYA PABUARAN CIPEUNDUY,,,,DODOY DIMYATI,,,1400000000329,RS. TRAUMA CENTRE,17/Sep/2014 17:00:00,AKTIF
T00,MANADO,T00,KANWIL SULAWESI MALUKU,7173,SILOAM INTERNATIONAL HOSPITAL MANADO,JLN. SILOAM NO. 6 LIPPO VILLAGE TANGERANG,,,,087356012270 SELVIANUS,,,1400000000428,RS. TRAUMA CENTRE,01/Sep/2014 17:00:00,AKTIF
B02,KISARAN,B02,KANWIL SUMBAGUT,7510,KLINIK ESTOMIHI,JL. PERINTIS NO. 18 SIMPANG KAWAT DUSUN I KELURAHAN HESSA PERLOMPONGAN KECAMATAN AIR BATU KABUPATEN ASAHAN,1-DNH-2020,,08126286145,DR PATAR MT PANJAITAN/08126286145,08126286145,08126286145,1400000000728,KLINIK TC,21/Dec/2014 17:00:00,AKTIF
B00,MEDAN KOTA ,B00,KANWIL SUMBAGUT,7595,RS ESTOMIHI,JL SISINGAMANGARAJA NO 235,,061,7861771,081361010229,,,1500000000077,RUMAH SAKIT TC,23/Apr/2014 17:00:00,AKTIF
A02,LANGSA,A02,KANWIL SUMBAGUT,7957,PUSKESMAS LANGSA BARO,JL. LILAWANGSA NO. 01 PAYA BUJOK TUNONG KEC LANGSA BARO,,,,085262043787,085262043787,085262043787,1500000000396,RS. TRAUMA CENTRE,18/Jan/2015 17:00:00,AKTIF
G00,PALEMBANG,G00,KANWIL SUMBAGSEL,8539,BP REZKY MEDICA,JALAN LETJEN HARUN SOHAR NOMOR 241,1-DNH-5847,,,DWI,,,1500000000931,KLINIK TC,22/Mar/2015 17:00:00,AKTIF
J05,JAKARTA MENARA JAMSOSTEK,J05,KANWIL DKI JAKARTA,7113,RS TEBET,JL MT HARYONO KAV. 13,,021,8307540,ARIF NOFTIANDRI (085210110136),8307540,8307540,1400000000366,RUMAH SAKIT TC,27/Aug/2014 17:00:00,AKTIF
K14,BEKASI CIKARANG,K14,KANWIL JAWA BARAT,7136,KLINIK CIKARANG MEDICAL CENTER,,,021,8934371,,8934371,8934371,1400000000388,RS. TRAUMA CENTRE,08/Oct/2014 17:00:00,AKTIF
N12,GRESIK,N12,KANWIL JATIM,8557,PUSKESMAS KEBOMAS GRESIK,JL SUNAN GIRI III/1  GRESIK,,031,3985880,DR. RAHAJU NUGRAHANI,3985880,3985880,1500000000894,KLINIK TC,20/May/2015 17:00:00,AKTIF
N08,BLITAR,N08,KANWIL JATIM,7752,RSU ISLAM ORPEHA TULUNGAGUNG,JL KHR ABDUL FATAH DS. BATANGSAREN KEC. KAUMAN,,0355,323186,081334797662,323186,323186,1500000000224,RUMAH SAKIT TC,30/Nov/2014 17:00:00,AKTIF
A01,BANDA ACEH ,A01,KANWIL SUMBAGUT,7355,KLINIK ATHARI,JL. RUKOH UTAMA NO.21 GP. RUKOH KEC. SYIAH KUALA -KOTA BANDA ACEH,1-DNH-6436,,,081360575720,081360575720,081360575720,1400000000566,KLINIK TC,18/Dec/2014 17:00:00,AKTIF
X00,BALI DENPASAR,X00,KANWIL BANUSPA,8245,RSUD KABUPATEN BADUNG MANGUSADA,"JL. RAYA KAPAL MENGWI, BADUNG",,0361,9006812,,,,1500000000655,RUMAH SAKIT TC,14/Apr/2015 17:00:00,AKTIF
L01,SURAKARTA,L01,KANWIL JATENG DAN DIY,8637,RS LANUD ADI SOEMARMO,JL TENTARA PELAJAR MALANGJIWAN COLOMADU,,0271,780240,SUNARNO,780240,780240,1500000001009,RUMAH SAKIT TC,31/Mar/2015 17:00:00,AKTIF
G00,PALEMBANG,G00,KANWIL SUMBAGSEL,8634,PUSKESMAS SOSIAL,"JL. SOSIAL KOMPLEK PSBD ""BUDI PERKASI"" KM. 5, KEC. SUKARAMI",,,,,,,1500000001006,KLINIK TC,04/May/2015 17:00:00,AKTIF
D01,TANJUNG PINANG,D01,KANWIL SUMBARRIAU,8032,RSUD KOTA TANJUNGPINANG,JL SUDIRMAN 795,,0771,313000,DR. YUNISAF,313000,313000,1500000000462,RUMAH SAKIT TC,26/Mar/2015 17:00:00,AKTIF
L09,PURWOKERTO,L09,KANWIL JATENG DAN DIY,8215,RUMAH SAKIT KHUSUS BEDAH JATIWINANGUN,JL JATIWINANGUN NO 54 PURWOKERTO,,0821,638169,HANA 082242477546/085227859773,,,1500000000680,RUMAH SAKIT TC,26/Mar/2015 17:00:00,AKTIF
N08,BLITAR,N08,KANWIL JATIM,7263,RS ERA MEDIKA,JL RAYA PULOSARI NGUNUT T.AGUNG,,0355,398706,085648123451,398706,398706,1400000000488,RUMAH SAKIT TC,26/Nov/2014 17:00:00,AKTIF
D01,TANJUNG PINANG,D01,KANWIL SUMBARRIAU,8532,PUSKESMAS MEKAR BARU,JL CENDERAWASIH KM 8 TANJUNGPINANG,,0771,7003559,SITI,7003559,7003559,1500000000923,KLINIK TC,20/May/2015 17:00:00,AKTIF
001,TERNATE,001,KANWIL SULAWESI MALUKU,7742,RSU DHARMA IBU,JL PAHLAWAN REVOLUSI NO 5,,0921,3121951,,3121951,3121951,1500000000215,RS. TRAUMA CENTRE,07/Jan/2015 17:00:00,AKTIF
G03,MUARA ENIM,G03,KANWIL SUMBAGSEL,8229,RSUD PRABUMULIH,JL LINGKAR KEL GUNUNG IBUL PRABUMULIH TIMUR,,0713,7001085,082176486461,7001085,7001085,1500000000640,RUMAH SAKIT TC,28/Feb/2015 17:00:00,AKTIF
H00,BANDAR LAMPUNG ,H00,KANWIL SUMBAGSEL,7695,RS NATAR MEDIKA,JL. RAYA NATAR NOMOR 4 MUARA PUTIH,,0721,92521,,,,1500000000209,RUMAH SAKIT TC,19/Jan/2015 17:00:00,AKTIF
N00,SURABAYA KARIMUNJAWA,N00,KANWIL JATIM,8283,RS.DKT GUBENG POJOK-BANTUAN 05.08.05 SURABAYA,JL. GUBENG POJOK NO.21,,031,5310069,08155009719,,,1500000000711,RS. TRAUMA CENTRE,07/Apr/2015 17:00:00,AKTIF
101,PAPUA JAYAPURA,101,KANWIL BANUSPA,8310,RSUD KABUPATEN SUPIORI,JL. SORENDIWERI KORIDO SUPIORI,,0813,44976339,081344714592,44976339,44976339,1500000000829,RS. TRAUMA CENTRE,08/Apr/2015 17:00:00,AKTIF
B02,KISARAN,B02,KANWIL SUMBAGUT,8254,PUSKESMAS LIMA PULUH,JL. PERINTIS KEMERDEKAAN NO.73 KEL. LIMA PULUH  KEC. LIMA PULUH KAB. BATU BARA,,,,081162885552,,,1500000000666,KLINIK TC,18/Jan/2015 17:00:00,AKTIF
C00,PADANG,C00,KANWIL SUMBARRIAU,8064,RUMAH SAKIT KHUSUS BEDAH ROPANASURI,JL. AUR  NO. 8  PADANG,,0751,31938,081363322447,63322447,63322447,1500000000507,RUMAH SAKIT TC,01/Mar/2015 17:00:00,AKTIF
B03,PADANG SIDEMPUAN,B03,KANWIL SUMBAGUT,8054,RSU PERMATA MADINA PANYABUNGAN,JL MERDEKA NO 155 PANYABUNGAN KAB MANDAILING NATAL,,0636,20279,APRILIA ULFA,20279,20279,1500000000477,RUMAH SAKIT TC,19/Mar/2015 17:00:00,AKTIF
S01,SAMARINDA,S01,KANWIL KALIMANTAN,7204,RS BHAKTI NUGRAHA,JL BASUKI RAHMAT NO. 50,,0541,741363,,,,1400000000456,RS. TRAUMA CENTRE,14/Oct/2014 17:00:00,AKTIF
D02,BATAM NAGOYA,D02,KANWIL SUMBARRIAU,8169,BP HARAPAN KITA SUKAJADI,KOMP.RUKO TAMAN NIAGA BLOK N NO.03 SUKAJADI BATAM KOTA,1-DNH-6944,0778,7372056,081276836222,7372056,7372056,1500000000587,KLINIK TC,19/Mar/2015 17:00:00,AKTIF
L06,MAGELANG,L06,KANWIL JATENG DAN DIY,8294,RSK NGESTI WALUYO,JL. PAHLAWAN PARAKAN TEMANGGUNG,,0293,596008,085225232138,596008,596008,1500000001234,RS. TRAUMA CENTRE,30/Mar/2015 17:00:00,AKTIF
G03,MUARA ENIM,G03,KANWIL SUMBAGSEL,PPK-181127,PUSKESMAS SUNGAI BAUNG,JL RAYA BENAKAT-PENDOPO DUSUN II DESA SUNGAI BAUNG KEC. TALANG UBI,,,,,,,7-4585921204,KLINIK TC,31/Aug/2016 00:00:00,AKTIF
N12,GRESIK,N12,KANWIL JATIM,8561,PUSKESMAS WRINGINANOM GRESIK,RAYA WRINGINANOM 111 WRINGINANOM GRESIK,,031,8975330,DR. BUDI LUHUR,8975330,8975330,1500000000889,KLINIK TC,20/May/2015 17:00:00,AKTIF
L03,YOGYAKARTA,L03,KANWIL JATENG DAN DIY,7243,RSUD WATES,JL TENTARA PELAJAR KM 1 NO 5,,0274,773169,DR TARI,0274773011,0274773011,1400000000475,RUMAH SAKIT TC,31/Aug/2014 17:00:00,AKTIF
G01,BENGKULU,G01,KANWIL SUMBAGSEL,8568,RSUD BENGKULU TENGAH,"JL. RAYA BENGKULU-KEPAHIANG KM.34,5 BAJAK 1",,0821,75683474,085380459988 (DINA),,,1500000000945,RUMAH SAKIT TC,28/Apr/2015 17:00:00,AKTIF
K02,BOGOR KOTA,K02,KANWIL JAWA BARAT,7786,BATIK MEDICAL CENTER,JL KAYUMANIS NO 09 RT 02/ 01 KEL CIBINONG,1-DNH-5817,021,295333182,DR NASRIL,295333182,295333182,1500000000252,RS. TRAUMA CENTRE,11/Jan/2015 17:00:00,AKTIF
K04,TANGERANG CIKOKOL ,K04,KANWIL BANTEN,8034,RS. USADA INSANI,JL. K.H HASYIM ASHARI NO. 24 TANGERANG,,021,55752575,VERNA 081315051553,55752575,55752575,1500000000465,RS. TRAUMA CENTRE,02/Nov/2014 17:00:00,AKTIF
B04,TANJUNG MORAWA,B04,KANWIL SUMBAGUT,7525,PUSKESMAS KOTA DATAR,DESA KOTA DATAR KEC. KOTA DATAR,,,082164747266,DR. M.FEBRYANTO,,,1400000000723,RS. TRAUMA CENTRE,14/Dec/2014 17:00:00,AKTIF
D04,RENGAT,D04,KANWIL SUMBARRIAU,7697,KLINIK DUTA KUANSING MEDIKA,JL. DIPONEGORO NO. 3 TALUK KUANTAN,1-DNH-11105,0812,7642345,DR. REZA TJAHYADI,,,1500000000171,KLINIK TC,21/Dec/2014 17:00:00,AKTIF
N04,PASURUAN,N04,KANWIL JATIM,7179,RSUD DR MOHAMAD SALEH,JL MAYJEND PANJAITAN 65,,0335,433119,IRAWATI KARIM SKM & NINUK ERAWATI,433119,433119,1400000000432,RUMAH SAKIT TC,28/Oct/2014 17:00:00,AKTIF
D03,DUMAI,D03,KANWIL SUMBARRIAU,7988,PKM JAYAMUKTI,JL. KH NASUTION KEL. JAYA MUKTI,,0822,83771888,082283771888,,,1500000000421,KLINIK TC,01/Mar/2015 17:00:00,AKTIF
D03,DUMAI,D03,KANWIL SUMBARRIAU,7996,PKM BUKIT KAYU KAPUR,"JL. SOEKARNO HATTA KM 27,5 KEL BUKIT KAYU KAPUR",,0813,78799339,081378799339,,,1500000000426,KLINIK TC,01/Mar/2015 17:00:00,AKTIF
L08,KLATEN,L08,KANWIL JATENG DAN DIY,7599,KLINIK PRATAMA RAWAT INAP MILA HUSADA,JL . RAYA PENGGING KM 02 BANYUDONO BOYOLALI,,0276,327453,DR. H DIDIK SUPRAPTO,327453,327453,1500000000083,KLINIK TC,31/Dec/2014 17:00:00,AKTIF
X00,BALI DENPASAR,X00,KANWIL BANUSPA,7418,KLINIK UTAMA PADMA BAHTERA MEDICAL CENTRE,JL HAYAM WURUK NO 240,,0361,246701,IBU WIDHI,,,1500000000078,RS. TRAUMA CENTRE,21/Dec/2014 17:00:00,AKTIF
J10,JAKARTA PLUIT,J10,KANWIL DKI JAKARTA,8552,PUSKESMAS PENJARINGAN II,JL RAWA BEBEK PASAR ROYAL,,021,66696407,,66696407,66696407,1500000000898,RS. TRAUMA CENTRE,01/Apr/2015 17:00:00,AKTIF
G03,MUARA ENIM,G03,KANWIL SUMBAGSEL,8279,RSUD SITI AISYAH,JL LAPTER SILAMPARI  KELURAHAN AIR KUTI,,0733,452776,NASROWI,452776,452776,1500000000692,RUMAH SAKIT TC,28/Feb/2015 17:00:00,AKTIF
L10,UNGARAN,L10,KANWIL JATENG DAN DIY,7471,KLINIK APAC INTI CORPORA,JL SOEKARNO HATTA KM 32 HARJOSARI BAWEN,1-DNH-10463,0298,522888,"NURHADI, RUS",522888,522888,1400000000657,KLINIK TC,10/Nov/2014 17:00:00,AKTIF
K06,SUKABUMI,K06,KANWIL JAWA BARAT,7676,PKM CIPARI,JL RAYA CISAAT DS CISAAT KEC CICURUG,,,,ENENG,,,1500000000155,RS. TRAUMA CENTRE,05/Jan/2015 17:00:00,AKTIF
K06,SUKABUMI,K06,KANWIL JAWA BARAT,7677,PKM CIBADAK,JL RAYA SEGOG KM 11 KEC CIBADAK,,,,ENENG,,,1500000000156,RS. TRAUMA CENTRE,05/Jan/2015 17:00:00,AKTIF
J00,JAKARTA SALEMBA,J00,KANWIL DKI JAKARTA,7931,RS MH THAMRIN SALEMBA,JALAN SALEMBA TENGAH NO 24 -28 JAKARTA PUSAT,,,,,,,1500000000328,RS. TRAUMA CENTRE,17/Mar/2015 17:00:00,AKTIF
L08,KLATEN,L08,KANWIL JATENG DAN DIY,7181,KLINIK INSAN SEHAT,JL. RAYA BOYOLALI SELO KM 5 JELOK CEPOGO,1-DNH-5085,,085712546530,DR HANDAYANI,081393306461,081393306461,1400000000435,RS. TRAUMA CENTRE,31/Aug/2014 17:00:00,AKTIF
N11,SIDOARJO,N11,KANWIL JATIM,7335,RS BHAYANGKARA PUSDIK GASUM PORONG,JL RAYA PORONG NO 1,,0343,852104,DRG NOVI,,,1400000000563,RUMAH SAKIT TC,19/Nov/2014 17:00:00,AKTIF
